,JID,Jurisdiction,Precinct,Precinct Description,Polling Place Name,Description,Address Line 1,Address Line 2,City,State,Zip,Accessible,lon,lat
1956,105,City of Chicago,2001,PRECINCT 20 WARD 1,SALEM CHRISTIAN SCHOOL,SCHOOL PRIVATE,2018 NRICHMOND ST,-1,Chicago,-1.0,60647,N,-87.7003644,41.9181294
1957,105,City of Chicago,232,PRECINCT 2 WARD 32,BUCKTOWN-WICKER PK LIBRARY,LIBRARY,1701 NMILWAUKEE AVE,-1,Chicago,-1.0,60622,Y,-87.6803413,41.9125362
1958,105,City of Chicago,2347,PRECINCT 23 WARD 47,WINWOOD APARTMENTS,APARTMENT BUILDING,1406 WWINONA ST,-1,Chicago,-1.0,60640,Y,-87.665087,41.9755796
1959,105,City of Chicago,242,PRECINCT 2 WARD 42,NORTHWESTERN MEMORIAL HOSPITAL,BUSINESS,541 NFAIRBANKS CT,-1,Chicago,-1.0,60611,Y,-87.6199633,41.8924439
1960,105,City of Chicago,2547,PRECINCT 25 WARD 47,RESURRECTION COVENANT CHURCH,CHURCH,3901 NMARSHFIELD AVE,-1,Chicago,-1.0,60613,N,-87.6700062,41.95272080000001
1961,105,City of Chicago,2630,PRECINCT 26 WARD 30,KILBOURN PARK,PARK DISTRICT FIELD HOUSE,3501 NKILBOURN AVE,-1,Chicago,-1.0,60641,Y,-87.7383876,41.9445206
1962,105,City of Chicago,2634,PRECINCT 26 WARD 34,BROWN ACADEMY,PUBLIC SCHOOL,12607 SUNION AVE,-1,Chicago,-1.0,60628,Y,-87.63826929999999,41.6646132
1963,105,City of Chicago,2706,PRECINCT 27 WARD 6,SALVATION ARMY,BUSINESS,845 W69TH ST,-1,Chicago,-1.0,60621,Y,-87.6461971,41.7686106
1964,105,City of Chicago,2747,PRECINCT 27 WARD 47,CHICAGO FIRE STATION,FIRE STATION,3801 NDAMEN AVE,-1,Chicago,-1.0,60618,Y,-87.67831509999999,41.9507872
1965,105,City of Chicago,2748,PRECINCT 27 WARD 48,SOVEREIGN APARTMENTS,APARTMENT BUILDING,1040 WGRANVILLE AVE,-1,Chicago,-1.0,60660,Y,-87.65727249999999,41.9946832
1966,105,City of Chicago,2923,PRECINCT 29 WARD 23,CHICAGO WARD YARD,WARD YARD,5556 SCENTRAL AVE,-1,Chicago,-1.0,60638,Y,-87.76244249999999,41.7910915
1967,105,City of Chicago,3024,PRECINCT 30 WARD 24,FIZER TEMPLE COGIC,CHURCH,3926 WROOSEVELT RD,-1,Chicago,-1.0,60624,Y,-87.7237852,41.8664037
1968,105,City of Chicago,3028,PRECINCT 30 WARD 28,JLM ABUNDANT LIFE CMTY CENTER,PUBLIC CENTER,2622 WJACKSON BV,-1,Chicago,-1.0,60612,Y,-87.6920547,41.8777796
1969,105,City of Chicago,3106,PRECINCT 31 WARD 6,PIRIE SCHOOL,PUBLIC SCHOOL,650 E85TH ST,-1,Chicago,-1.0,60619,Y,-87.6083274,41.7406694
1970,105,City of Chicago,3137,PRECINCT 31 WARD 37,LAFOLLETTE PARK,PARK DISTRICT FIELD HOUSE,1333 NLARAMIE AVE,-1,Chicago,-1.0,60651,Y,-87.7549154,41.9055464
1971,105,City of Chicago,3139,PRECINCT 31 WARD 39,CHICAGO POLICE STATION,POLICE STATION,4650 NPULASKI RD,-1,Chicago,-1.0,60630,Y,-87.72826649999999,41.9661219
1972,105,City of Chicago,317,PRECINCT 3 WARD 17,ABUNDANT LIFE M B CHURCH,CHURCH,2300 W69TH ST,-1,Chicago,-1.0,60636,Y,-87.6809906,41.7685725
1973,105,City of Chicago,3338,PRECINCT 33 WARD 38,ST JOHN RILA ORTH CHURCH,CHURCH,5944 WCULLOM,-1,Chicago,-1.0,60634,N,-87.77627679999999,41.9587396
1974,105,City of Chicago,3347,PRECINCT 33 WARD 47,RESURRECTION COVENANT CHURCH,CHURCH,3901 NMARSHFIELD AVE,-1,Chicago,-1.0,60613,N,-87.6700062,41.95272080000001
1975,105,City of Chicago,347,PRECINCT 3 WARD 47,THE MARTHA WASHINGTON APTS,APARTMENT BUILDING,2324 WIRVING PARK RD,-1,Chicago,-1.0,60618,Y,-87.68681699999999,41.9546997
1976,105,City of Chicago,3503,PRECINCT 35 WARD 3,APOSTOLIC FAITH CHURCH,CHURCH,3823 SINDIANA,-1,Chicago,-1.0,60653,Y,-87.6211838,41.8245845
1977,105,City of Chicago,3839,PRECINCT 38 WARD 39,GOMPERS PARK,PARK DISTRICT FIELD HOUSE,4222 WFOSTER AVE,-1,Chicago,-1.0,60630,Y,-87.73438499999999,41.9757503
1978,105,City of Chicago,409,PRECINCT 4 WARD 9,JESSE OWENS COMMUNITY ACADEMY,PUBLIC SCHOOL,12302 SSTATE ST,-1,Chicago,-1.0,60628,Y,-87.6231821,41.6700096
1979,105,City of Chicago,4232,PRECINCT 42 WARD 32,HAMLIN PARK,PARK DISTRICT FIELD HOUSE,3035 NHOYNE AVE,-1,Chicago,-1.0,60618,Y,-87.6805212,41.9370863
1980,105,City of Chicago,4408,PRECINCT 44 WARD 8,THE MONTCLARE SENIOR RESIDENCE,SENIOR RESIDENCE,1200 E78TH ST,-1,Chicago,-1.0,60619,Y,-87.5951616,41.7536168
1981,105,City of Chicago,5219,PRECINCT 52 WARD 19,KELLER REGIONAL GIFTED CTR,PUBLIC SCHOOL,3020 W108TH ST,-1,Chicago,-1.0,60655,Y,-87.6969248,41.6974527
1982,105,City of Chicago,648,PRECINCT 6 WARD 48,PINES OF EDGEWATER,APARTMENT BUILDING,5439 NKENMORE AVE,-1,Chicago,-1.0,60640,Y,-87.6560981,41.9812254
1983,105,City of Chicago,733,PRECINCT 7 WARD 33,ALBANY PARK CMTY CTR,PUBLIC CENTER,3401 WAINSLIE ST,-1,Chicago,-1.0,60625,Y,-87.713787,41.96996480000001
1984,105,City of Chicago,826,PRECINCT 8 WARD 26,MCAULIFFE ELEMENTARY,PUBLIC SCHOOL,1841 NSPRINGFIELD AVE,-1,Chicago,-1.0,60647,Y,-87.7233479,41.9145961
1985,105,City of Chicago,1412,PRECINCT 14 WARD 12,LITTLE VILLAGE BRANCH LIBRARY,LIBRARY,2311 SKEDZIE AVE,-1,Chicago,-1.0,60623,Y,-87.7048684,41.8497176
1986,105,City of Chicago,1423,PRECINCT 14 WARD 23,GARFIELD BRANCH LIBRARY,LIBRARY,6348 SARCHER AVE,-1,Chicago,-1.0,60638,Y,-87.7802194,41.7929894
1987,105,City of Chicago,1428,PRECINCT 14 WARD 28,MT SINAI CHURCH,CHURCH,310 NLARAMIE AVE,-1,Chicago,-1.0,60644,N,-87.75559969999999,41.8859623
1988,105,City of Chicago,1648,PRECINCT 16 WARD 48,FISHER APARTMENTS,CHA - SENIOR,5821 NBROADWAY,-1,Chicago,-1.0,60660,Y,-87.6597941,41.9877356
1989,105,City of Chicago,1905,PRECINCT 19 WARD 5,PIONEER CO - OP,APARTMENT BUILDING,5429 SDORCHESTER AVE,-1,Chicago,-1.0,60615,N,-87.5913439,41.7971617
1990,105,City of Chicago,2023,PRECINCT 20 WARD 23,CHICAGO POLICE STATION,POLICE STATION,3420 W63RD ST,-1,Chicago,-1.0,60629,Y,-87.7091025,41.7790772
1991,105,City of Chicago,2050,PRECINCT 20 WARD 50,BOONE SCHOOL,PUBLIC SCHOOL,6710 NWASHTENAW AVE,-1,Chicago,-1.0,60645,Y,-87.6979897,42.0040791
1992,105,City of Chicago,2118,PRECINCT 21 WARD 18,OWEN SCHOLASTIC ACADEMY,PUBLIC SCHOOL,8247 SCHRISTIANA AVE,-1,Chicago,-1.0,60652,Y,-87.70534610000001,41.7428693
1993,105,City of Chicago,2122,PRECINCT 21 WARD 22,PILGRIMAGE M.B. CHURCH,CHURCH,4339 WCERMAK RD,-1,Chicago,-1.0,60623,Y,-87.7335677,41.8510864
1994,105,City of Chicago,213,PRECINCT 2 WARD 13,HALE SCHOOL,PUBLIC SCHOOL,6140 SMELVINA AVE,-1,Chicago,-1.0,60638,Y,-87.7772557,41.7799456
1995,105,City of Chicago,2132,PRECINCT 21 WARD 32,CHRISTIAN FELLOWSHIP FREE CHURCH,CHURCH,3425 NDAMEN AVE,-1,Chicago,-1.0,60618,Y,-87.6781965,41.9439541
1996,105,City of Chicago,2212,PRECINCT 22 WARD 12,SPRY SCHOOL,PUBLIC SCHOOL,2400 SMARSHALL BV,-1,Chicago,-1.0,60623,Y,-87.69977809999999,41.8479306
1997,105,City of Chicago,2306,PRECINCT 23 WARD 6,BOND SCHOOL,PUBLIC SCHOOL,7050 SMAY ST,-1,Chicago,-1.0,60621,Y,-87.6532525,41.765755
1998,105,City of Chicago,2327,PRECINCT 23 WARD 27,ELIZABETH DAVIS APARTMENTS,CHA - SENIOR,440 NDRAKE AVE,-1,Chicago,-1.0,60624,Y,-87.7152565,41.8892677
1999,105,City of Chicago,2328,PRECINCT 23 WARD 28,THE CHURCH OF CHRIST,CHURCH,4400 WMAYPOLE AVE,-1,Chicago,-1.0,60624,Y,-87.7359553,41.8848484
2000,105,City of Chicago,2332,PRECINCT 23 WARD 32,SAINT LUKE CHURCH,CHURCH,1500 WBELMONT AVE,-1,Chicago,-1.0,60657,Y,-87.66656259999999,41.9400002
2001,105,City of Chicago,2343,PRECINCT 23 WARD 43,NEWBERRY SCHOOL,PUBLIC SCHOOL,700 WWILLOW ST,-1,Chicago,-1.0,60614,Y,-87.6463294,41.9144468
2002,105,City of Chicago,2543,PRECINCT 25 WARD 43,LAKEVIEW CONDO ASSOC,APARTMENT BUILDING,2626 NLAKEVIEW AVE,-1,Chicago,-1.0,60614,N,-87.639729,41.9303836
2003,105,City of Chicago,2629,PRECINCT 26 WARD 29,CRESTWOOD APARTMENTS,APARTMENT BUILDING,525 NAUSTIN,-1,Chicago,-1.0,60644,Y,-87.77477359999999,41.8897036
2004,105,City of Chicago,2844,PRECINCT 28 WARD 44,BELMONT TOWERS,APARTMENT BUILDING,510 WBELMONT AVE,-1,Chicago,-1.0,60657,Y,-87.6427724,41.9405533
2005,105,City of Chicago,2918,PRECINCT 29 WARD 18,ASHBURN UNITED METHODIST CHURCH,CHURCH,3801 W83RD PL,-1,Chicago,-1.0,60652,N,-87.71704090000001,41.741065
2006,105,City of Chicago,2931,PRECINCT 29 WARD 31,SENIOR SUITES KELVYN PARK,APARTMENT BUILDING,2715 NCICERO AVE,-1,Chicago,-1.0,60639,Y,-87.7461649,41.9301259
2007,105,City of Chicago,2939,PRECINCT 29 WARD 39,FAIRMONT CARE CTR,SENIOR RESIDENCE,5061 NPULASKI RD,-1,Chicago,-1.0,60630,Y,-87.7276802,41.9740658
2008,105,City of Chicago,3001,PRECINCT 30 WARD 1,MOOS SCHOOL,PUBLIC SCHOOL,1711 NCALIFORNIA AVE,-1,Chicago,-1.0,60647,Y,-87.696402,41.9129724
2009,105,City of Chicago,3103,PRECINCT 31 WARD 3,LIBERTY BAPTIST CHURCH,CHURCH,4849 SM L KING JR DR,-1,Chicago,-1.0,60615,N,-87.6297982,41.8781136
2010,105,City of Chicago,3249,PRECINCT 32 WARD 49,WILLY WHITE COMMUNITY CENTER,PARK DISTRICT FIELD HOUSE,1610 WHOWARD ST,-1,Chicago,-1.0,60626,Y,-87.67129050000001,42.019542
2011,105,City of Chicago,334,PRECINCT 3 WARD 34,METCALFE SCHOOL,PUBLIC SCHOOL,12339 SNORMAL AVE,-1,Chicago,-1.0,60628,Y,-87.6339711,41.66940170000001
2012,105,City of Chicago,3344,PRECINCT 33 WARD 44,BROADWAY UNITED METHODIST CHURCH,CHURCH,3338 NBROADWAY,-1,Chicago,-1.0,60657,Y,-87.64497140000002,41.9429581
2013,105,City of Chicago,3442,PRECINCT 34 WARD 42,FOURTH PRESBYTERIAN CH,CHURCH,880 NMICHIGAN AVE,-1,Chicago,-1.0,60611,Y,-87.6245318,41.8989535
2014,105,City of Chicago,3504,PRECINCT 35 WARD 4,LAKE MEADOWS CONDO,APARTMENT BUILDING,601 E32ND ST,-1,Chicago,-1.0,60616,Y,-87.6116155,41.835716
2015,105,City of Chicago,3508,PRECINCT 35 WARD 8,MC DOWELL SCHOOL,PUBLIC SCHOOL,1419 E89TH ST,-1,Chicago,-1.0,60619,Y,-87.589781,41.7328123
2016,105,City of Chicago,3543,PRECINCT 35 WARD 43,ONE EAST SCOTT CONDO ASSOC,APARTMENT BUILDING,1 ESCOTT ST,-1,Chicago,-1.0,60611,Y,-87.6282767,41.9044611
2017,105,City of Chicago,3620,PRECINCT 36 WARD 20,KELLY BRANCH-CPL,LIBRARY,6151 SNORMAL BV,-1,Chicago,-1.0,60621,N,-87.63734889999999,41.7823982
2018,105,City of Chicago,3639,PRECINCT 36 WARD 39,SOLOMON SCHOOL,PUBLIC SCHOOL,6206 NHAMLIN AVE,-1,Chicago,-1.0,60659,Y,-87.7249065,41.9943891
2019,105,City of Chicago,3750,PRECINCT 37 WARD 50,WEST RIDGE UNTD METHODIST CHURCH,CHURCH,2301 WLUNT AVE,-1,Chicago,-1.0,60645,N,-87.6882875,42.0083177
2020,105,City of Chicago,3846,PRECINCT 38 WARD 46,AMERICAN ISLAMIC COLLEGE,SCHOOL PRIVATE,613 WBITTERSWEET PL,-1,Chicago,-1.0,60613,N,-87.6462432,41.9552615
2021,105,City of Chicago,3917,PRECINCT 39 WARD 17,WESTCOTT SCHOOL,PUBLIC SCHOOL,409 W80TH ST,-1,Chicago,-1.0,60620,Y,-87.63575829999999,41.7483789
2022,105,City of Chicago,3923,PRECINCT 39 WARD 23,LOS PEQUENOS ANGELITOS DAY CARE,BUSINESS,3711 W55TH ST,-1,Chicago,-1.0,60632,Y,-87.7163475,41.7930454
2023,105,City of Chicago,4509,PRECINCT 45 WARD 9,JESSE OWENS COMMUNITY ACADEMY,PUBLIC SCHOOL,12302 SSTATE ST,-1,Chicago,-1.0,60628,Y,-87.6231821,41.6700096
2024,105,City of Chicago,4521,PRECINCT 45 WARD 21,RESURRECTION LUTHERAN CHURCH,CHURCH,9349 SWENTWORTH AVE,-1,Chicago,-1.0,60620,N,-87.6284328,41.7237393
2025,105,City of Chicago,4541,PRECINCT 45 WARD 41,ORIOLE PK SCHOOL,PUBLIC SCHOOL,5424 NOKETO AVE,-1,Chicago,-1.0,60656,Y,-87.81241399999999,41.97848
2026,105,City of Chicago,4643,PRECINCT 46 WARD 43,CHICAGO FIRE STATION,FIRE STATION,2714 NHALSTED ST,-1,Chicago,-1.0,60614,Y,-87.64930500000001,41.932111
2027,105,City of Chicago,503,PRECINCT 5 WARD 3,FULLER PARK,PARK DISTRICT FIELD HOUSE,331 W45TH ST,-1,Chicago,-1.0,60621,Y,-87.63460169999999,41.8117651
2028,105,City of Chicago,525,PRECINCT 5 WARD 25,RUIZ SCHOOL,PUBLIC SCHOOL,2410 SLEAVITT ST,-1,Chicago,-1.0,60608,Y,-87.6813811,41.8477733
2029,105,City of Chicago,549,PRECINCT 5 WARD 49,JAMES SNEIDER APARTMENTS,APARTMENT BUILDING,7450 NROGERS AVE,-1,Chicago,-1.0,60626,Y,-87.67333110000001,42.0172949
2030,105,City of Chicago,642,PRECINCT 6 WARD 42,400 CONDO ASSOCIATION,APARTMENT BUILDING,400 ERANDOLPH ST,-1,Chicago,-1.0,60601,Y,-87.6164831,41.8847693
2031,105,City of Chicago,1036,PRECINCT 10 WARD 36,WEST BELMONT LIBRARY,LIBRARY,3104 NNARRAGANSETT AVE,-1,Chicago,-1.0,60634,Y,-87.78624789999999,41.9367398
2032,105,City of Chicago,1109,PRECINCT 11 WARD 9,CHICAGO FIRE STATION,FIRE STATION,11958 SSTATE ST,-1,Chicago,-1.0,60628,Y,-87.6229764,41.6763473
2033,105,City of Chicago,1138,PRECINCT 11 WARD 38,NEW LIFE COMMUNITY CHURCH,CHURCH,5700 WBERTEAU AVE,-1,Chicago,-1.0,60634,Y,-87.7706448,41.9574268
2034,105,City of Chicago,1146,PRECINCT 11 WARD 46,SHERWAY TOWER APTS,APARTMENT BUILDING,4225 NSHERIDAN RD,-1,Chicago,-1.0,60613,Y,-87.6544596,41.9595431
2035,105,City of Chicago,1217,PRECINCT 12 WARD 17,BETH SHALOM,SYNAGOGUE,6601 SKEDZIE AVE,-1,Chicago,-1.0,60629,Y,-87.7025453,41.7732854
2036,105,City of Chicago,1835,PRECINCT 18 WARD 35,NIXON SCHOOL,PUBLIC SCHOOL,2121 NKEELER,-1,Chicago,-1.0,60634,Y,-87.7310365,41.9195512
2037,105,City of Chicago,1847,PRECINCT 18 WARD 47,LAKE VIEW HIGH SCHOOL,PUBLIC SCHOOL,4015 NASHLAND AVE,-1,Chicago,-1.0,60613,N,-87.668517,41.9551713
2038,105,City of Chicago,1917,PRECINCT 19 WARD 17,OGDEN PARK,PARK DISTRICT FIELD HOUSE,6500 SRACINE AVE,-1,Chicago,-1.0,60636,Y,-87.65526249999999,41.7750355
2039,105,City of Chicago,1943,PRECINCT 19 WARD 43,OLD TOWN TRIANGLE ASSOC,BUSINESS,1763 NNORTH PARK AVE,-1,Chicago,-1.0,60614,Y,-87.6365161,41.9146769
2040,105,City of Chicago,2101,PRECINCT 21 WARD 1,LA SALLE II MAGNET SCHOOL,PUBLIC SCHOOL,1148 NHONORE ST,-1,Chicago,-1.0,60622,Y,-87.6739089,41.9024478
2041,105,City of Chicago,2137,PRECINCT 21 WARD 37,AUGUSTA PLAY GROUND,PARK DISTRICT FIELD HOUSE,4431 WAUGUSTA BV,-1,Chicago,-1.0,60651,Y,-87.73734449999999,41.8985572
2042,105,City of Chicago,216,PRECINCT 2 WARD 16,BASIL CHARTER SCHOOL,PUBLIC SCHOOL,1816 WGARFIELD BV,-1,Chicago,-1.0,60609,N,-87.6699027,41.7942144
2043,105,City of Chicago,219,PRECINCT 2 WARD 19,SUTHERLAND SCHOOL,PUBLIC SCHOOL,10015 SLEAVITT ST,-1,Chicago,-1.0,60643,Y,-87.67651219999999,41.7112772
2044,105,City of Chicago,2330,PRECINCT 23 WARD 30,FEDERICO GARCIA LORCA,PUBLIC SCHOOL,3231 NSPRINGFIELD AVE,-1,Chicago,-1.0,60618,Y,-87.7242653,41.9400245
2045,105,City of Chicago,2410,PRECINCT 24 WARD 10,GRISSOM SCHOOL,PUBLIC SCHOOL,12810 SESCANABA AVE,-1,Chicago,-1.0,60633,Y,-87.5535685,41.66242219999999
2046,105,City of Chicago,2725,PRECINCT 27 WARD 25,HOLIDAY INN HOTEL/SUITES,BUSINESS,506 WHARRISON ST,-1,Chicago,-1.0,60607,Y,-87.6399375,41.8748753
2047,105,City of Chicago,2803,PRECINCT 28 WARD 3,MINNIE RIPERTON APARTMENTS,CHA - REGULAR,4250 SPRINCETON AVE,-1,Chicago,-1.0,60609,Y,-87.6346283,41.8166999
2048,105,City of Chicago,3206,PRECINCT 32 WARD 6,DENEEN SCHOOL,PUBLIC SCHOOL,7240 SWABASH AVE,-1,Chicago,-1.0,60619,Y,-87.62403499999999,41.762386
2049,105,City of Chicago,3225,PRECINCT 32 WARD 25,EVERETT SCHOOL,PUBLIC SCHOOL,3419 SBELL AVE,-1,Chicago,-1.0,60608,Y,-87.6812655,41.8317843
2050,105,City of Chicago,3232,PRECINCT 32 WARD 32,BUCKTOWN-WICKER PK LIBRARY,LIBRARY,1701 NMILWAUKEE AVE,-1,Chicago,-1.0,60622,Y,-87.6803413,41.9125362
2051,105,City of Chicago,333,PRECINCT 3 WARD 33,FIRST VIETNAMESE UNITED METHODIST CHURCH,CHURCH,3100 WWILSON AVE,-1,Chicago,-1.0,60625,Y,-87.70621229999999,41.9650224
2052,105,City of Chicago,3419,PRECINCT 34 WARD 19,Undetermined,-1,-1,-1,Chicago,-1.0,-1,?,-999.0,-999.0
2053,105,City of Chicago,3521,PRECINCT 35 WARD 21,ROBICHAUX PK,PARK DISTRICT FIELD HOUSE,9247 SEGGLESTON AVE,-1,Chicago,-1.0,60620,Y,-87.6343704,41.7267384
2054,105,City of Chicago,3539,PRECINCT 35 WARD 39,NORTH PK COVENANT CHURCH,CHURCH,5250 NCHRISTIANA AVE,-1,Chicago,-1.0,60625,Y,-87.7128578,41.9773095
2055,105,City of Chicago,3541,PRECINCT 35 WARD 41,ONAHAN SCHOOL,PUBLIC SCHOOL,6600 WRAVEN ST,-1,Chicago,-1.0,60631,Y,-87.79173019999999,41.99370649999999
2056,105,City of Chicago,3908,PRECINCT 39 WARD 8,LONDON TOWNE HOUSE,APARTMENT BUILDING,901 E100TH PL,-1,Chicago,-1.0,60628,Y,-87.6013761,41.7104836
2057,105,City of Chicago,3942,PRECINCT 39 WARD 42,HOTEL FELIX,BUSINESS,111 WHURON ST,-1,Chicago,-1.0,60654,Y,-87.63155429999999,41.89464539999999
2058,105,City of Chicago,425,PRECINCT 4 WARD 25,B J WRIGHT COURTS APARTMENTS,APARTMENT BUILDING,1354 SMORGAN ST,-1,Chicago,-1.0,60608,Y,-87.65225559999999,41.8637842
2059,105,City of Chicago,4548,PRECINCT 45 WARD 48,GRANVILLE METHODIST CHURCH,CHURCH,1307 WGRANVILLE AVE,-1,Chicago,-1.0,60660,N,-87.6632595,41.9942584
2060,105,City of Chicago,4708,PRECINCT 47 WARD 8,SCHMID SCHOOL,PUBLIC SCHOOL,9755 SGREENWOOD AVE,-1,Chicago,-1.0,60628,Y,-87.5966085,41.7171133
2061,105,City of Chicago,5134,PRECINCT 51 WARD 34,WHITE PARK,PARK DISTRICT FIELD HOUSE,1120 W122ND ST,-1,Chicago,-1.0,60643,Y,-87.6500203,41.6726793
2062,105,City of Chicago,5308,PRECINCT 53 WARD 8,CALVARY BAPTIST CHURCH,CHURCH,2012 E83RD ST,-1,Chicago,-1.0,60617,Y,-87.5755504,41.7446828
2063,105,City of Chicago,724,PRECINCT 7 WARD 24,ST ROMAN CHURCH,CHARTER SCHOOL,2651 W23RD ST,-1,Chicago,-1.0,60608,Y,-87.6922511,41.8499383
2064,105,City of Chicago,730,PRECINCT 7 WARD 30,SCAMMON SCHOOL,PUBLIC SCHOOL,4201 WHENDERSON ST,-1,Chicago,-1.0,60641,Y,-87.7332639,41.941137
2065,105,City of Chicago,910,PRECINCT 9 WARD 10,GRISSOM SCHOOL,PUBLIC SCHOOL,12810 SESCANABA AVE,-1,Chicago,-1.0,60633,Y,-87.5535685,41.66242219999999
2066,105,City of Chicago,940,PRECINCT 9 WARD 40,G & A SR RESIDENCE/RAVENSWOOD,SENIOR RESIDENCE,1818 WPETERSON AVE,-1,Chicago,-1.0,60660,Y,-87.6759704,41.9910869
2067,105,City of Chicago,101,PRECINCT 1 WARD 1,YATES SCHOOL,PUBLIC SCHOOL,1826 NFRANCISCO AVE,-1,Chicago,-1.0,60647,Y,-87.6994893,41.9147283
2068,105,City of Chicago,1148,PRECINCT 11 WARD 48,THE NORTH SHORE BAPTIST CHURCH,CHURCH,5244 NLAKEWOOD AVE,-1,Chicago,-1.0,60640,Y,-87.66287249999999,41.9778478
2069,105,City of Chicago,1302,PRECINCT 13 WARD 2,200 DELAWARE CONDO,APARTMENT BUILDING,200 EDELAWARE PL,-1,Chicago,-1.0,60611,Y,-87.62118129999999,41.8995075
2070,105,City of Chicago,1409,PRECINCT 14 WARD 9,ST JOHN DE LASALLE CHURCH,CHURCH,10206 SVERNON AVE,-1,Chicago,-1.0,60628,N,-87.6129375,41.7088693
2071,105,City of Chicago,148,PRECINCT 1 WARD 48,SENN METRO ACADEMY,PUBLIC SCHOOL,5900 NGLENWOOD AVE,-1,Chicago,-1.0,60660,Y,-87.6668304,41.98904599999999
2072,105,City of Chicago,1537,PRECINCT 15 WARD 37,JOHN HAY CMTY ACADEMY,PUBLIC SCHOOL,1018 NLARAMIE AVE,-1,Chicago,-1.0,60651,Y,-87.7564206,41.8995886
2073,105,City of Chicago,1607,PRECINCT 16 WARD 7,BRADWELL SCHOOL,PUBLIC SCHOOL,7736 SBURNHAM AVE,-1,Chicago,-1.0,60649,N,-87.55781669999999,41.7549922
2074,105,City of Chicago,1611,PRECINCT 16 WARD 11,SPRED CENTER,CHURCH,2956 SLOWE AVE,-1,Chicago,-1.0,60616,N,-87.6430549,41.8401974
2075,105,City of Chicago,1614,PRECINCT 16 WARD 14,POLONIA BANQUETS,BUSINESS,4604 SARCHER AVE,-1,Chicago,-1.0,60632,Y,-87.7114888,41.8099567
2076,105,City of Chicago,1715,PRECINCT 17 WARD 15,HERMITAGE PARK,PARK DISTRICT FIELD HOUSE,5839 SWOOD ST,-1,Chicago,-1.0,60636,N,-87.668458,41.7872146
2077,105,City of Chicago,1730,PRECINCT 17 WARD 30,MATHERS CAFE,BUSINESS,3235 NCENTRAL AVE,-1,Chicago,-1.0,60634,Y,-87.76622909999999,41.9397315
2078,105,City of Chicago,1906,PRECINCT 19 WARD 6,PLEASANT GREEN MB CHURCH,CHURCH,7545 SVINCENNES AVE,-1,Chicago,-1.0,60620,Y,-87.63163039999999,41.7567299
2079,105,City of Chicago,1934,PRECINCT 19 WARD 34,APOSTOLIC PENTECOSTAL CHURCH,CHURCH,11401 SVINCENNES AVE,-1,Chicago,-1.0,60643,Y,-87.66640799999999,41.6864575
2080,105,City of Chicago,2014,PRECINCT 20 WARD 14,MIDWAY MOTORSPORTS,BUSINESS,4400 SARCHER AVE,-1,Chicago,-1.0,60632,Y,-87.7062541,41.813424
2081,105,City of Chicago,2448,PRECINCT 24 WARD 48,MARGATE PARK,PARK DISTRICT FIELD HOUSE,4921 NMARINE DR,-1,Chicago,-1.0,60640,Y,-87.64990379999999,41.9722513
2082,105,City of Chicago,2530,PRECINCT 25 WARD 30,CHICAGO DEPT ON AGING,DEPT. ON AGING,3160 NMILWAUKEE AVE,-1,Chicago,-1.0,60618,Y,-87.7228115,41.9381229
2083,105,City of Chicago,2534,PRECINCT 25 WARD 34,PRAYER/FAITH OUTREACH MINISTRIES,CHURCH,944 W103RD ST,-1,Chicago,-1.0,60643,Y,-87.64726089999999,41.7071848
2084,105,City of Chicago,2601,PRECINCT 26 WARD 1,FUNSTON SCHOOL,PUBLIC SCHOOL,2010 NCENTRAL PARK AVE,-1,Chicago,-1.0,60639,Y,-87.71715239999999,41.9178435
2085,105,City of Chicago,2608,PRECINCT 26 WARD 8,ST MARK MANOR,SENIOR RESIDENCE,840 E76TH ST,-1,Chicago,-1.0,60619,Y,-87.6036331,41.757003
2086,105,City of Chicago,2647,PRECINCT 26 WARD 47,CHICAGO DEPT ON AGING,DEPT. ON AGING,2019 WLAWRENCE AVE,-1,Chicago,-1.0,60625,Y,-87.67963669999999,41.9684166
2087,105,City of Chicago,2648,PRECINCT 26 WARD 48,HOLLYWOOD HOUSE,SENIOR RESIDENCE,5700 NSHERIDAN RD,-1,Chicago,-1.0,60660,Y,-87.6556852,41.9859123
2088,105,City of Chicago,2730,PRECINCT 27 WARD 30,KILBOURN PARK,PARK DISTRICT FIELD HOUSE,3501 NKILBOURN AVE,-1,Chicago,-1.0,60641,Y,-87.7383876,41.9445206
2089,105,City of Chicago,2742,PRECINCT 27 WARD 42,MARINA TOWERS CONDO,APARTMENT BUILDING,300 NSTATE ST,-1,Chicago,-1.0,60654,Y,-87.628363,41.88811159999999
2090,105,City of Chicago,2821,PRECINCT 28 WARD 21,HOLINESS IS THE WAY CHURCH,CHURCH,8210 SRACINE AVE,-1,Chicago,-1.0,60620,Y,-87.65385769999999,41.7446779
2091,105,City of Chicago,2831,PRECINCT 28 WARD 31,CRAGIN PARK,PARK DISTRICT FIELD HOUSE,2611 NLOCKWOOD AVE,-1,Chicago,-1.0,60639,Y,-87.7585009,41.9281161
2092,105,City of Chicago,2835,PRECINCT 28 WARD 35,MONROE SCHOOL,PUBLIC SCHOOL,3651 WSCHUBERT AVE,-1,Chicago,-1.0,60647,Y,-87.71880089999999,41.929614
